(slices[9999]) currentSum=504999983 | maxSum=0
(slices[1067]) currentSum=9356900 | maxSum=505000000
(slices[1066]) currentSum=9339933 | maxSum=505000000
(slices[1065]) currentSum=9322973 | maxSum=505000000
(slices[1064]) currentSum=9306029 | maxSum=505000000
(slices[1063]) currentSum=9289094 | maxSum=505000000
(slices[1062]) currentSum=9272171 | maxSum=505000000
(slices[1061]) currentSum=9255256 | maxSum=505000000
(slices[1060]) currentSum=9238355 | maxSum=505000000
(slices[1059]) currentSum=9221465 | maxSum=505000000
(slices[1058]) currentSum=9204597 | maxSum=505000000
(slices[1057]) currentSum=9187735 | maxSum=505000000
(slices[1056]) currentSum=9170881 | maxSum=505000000
(slices[1055]) currentSum=9154032 | maxSum=505000000
(slices[1054]) currentSum=9137186 | maxSum=505000000
(slices[1053]) currentSum=9120374 | maxSum=505000000
(slices[1052]) currentSum=9103569 | maxSum=505000000
(slices[1051]) currentSum=9086765 | maxSum=505000000
(slices[1050]) currentSum=9069963 | maxSum=505000000
(slices[1049]) currentSum=9053177 | maxSum=505000000
(slices[1048]) currentSum=9036399 | maxSum=505000000
(slices[1047]) currentSum=9019625 | maxSum=505000000
(slices[1046]) currentSum=9002853 | maxSum=505000000
(slices[1045]) currentSum=8986092 | maxSum=505000000
(slices[1044]) currentSum=8969348 | maxSum=505000000
(slices[1043]) currentSum=8952606 | maxSum=505000000
(slices[1042]) currentSum=8935892 | maxSum=505000000
(slices[1041]) currentSum=8919190 | maxSum=505000000
(slices[1040]) currentSum=8902511 | maxSum=505000000
(slices[1039]) currentSum=8885836 | maxSum=505000000
(slices[1038]) currentSum=8869171 | maxSum=505000000
(slices[1037]) currentSum=8852570 | maxSum=505000000
(slices[1036]) currentSum=8836009 | maxSum=505000000
(slices[1035]) currentSum=8819454 | maxSum=505000000
(slices[1034]) currentSum=8802926 | maxSum=505000000
(slices[1033]) currentSum=8786399 | maxSum=505000000
(slices[1032]) currentSum=8769876 | maxSum=505000000
(slices[1031]) currentSum=8753372 | maxSum=505000000
(slices[1030]) currentSum=8736886 | maxSum=505000000
(slices[1029]) currentSum=8720424 | maxSum=505000000
(slices[1028]) currentSum=8703968 | maxSum=505000000
(slices[1027]) currentSum=8687514 | maxSum=505000000
(slices[1026]) currentSum=8671091 | maxSum=505000000
(slices[1025]) currentSum=8654671 | maxSum=505000000
(slices[1024]) currentSum=8638281 | maxSum=505000000
(slices[1023]) currentSum=8621914 | maxSum=505000000
(slices[1022]) currentSum=8605555 | maxSum=505000000
(slices[1021]) currentSum=8589237 | maxSum=505000000
(slices[1020]) currentSum=8572923 | maxSum=505000000
(slices[1019]) currentSum=8556621 | maxSum=505000000
(slices[1018]) currentSum=8540320 | maxSum=505000000
(slices[1017]) currentSum=8524037 | maxSum=505000000
(slices[1016]) currentSum=8507831 | maxSum=505000000
(slices[1015]) currentSum=8491644 | maxSum=505000000
(slices[1014]) currentSum=8475458 | maxSum=505000000
(slices[1013]) currentSum=8459278 | maxSum=505000000
(slices[1012]) currentSum=8443098 | maxSum=505000000
(slices[1011]) currentSum=8426952 | maxSum=505000000
(slices[1010]) currentSum=8410815 | maxSum=505000000
(slices[1009]) currentSum=8394701 | maxSum=505000000
(slices[1008]) currentSum=8378588 | maxSum=505000000
(slices[1007]) currentSum=8362479 | maxSum=505000000
(slices[1006]) currentSum=8346384 | maxSum=505000000
(slices[1005]) currentSum=8330294 | maxSum=505000000
(slices[1004]) currentSum=8314221 | maxSum=505000000
(slices[1003]) currentSum=8298163 | maxSum=505000000
(slices[1002]) currentSum=8282111 | maxSum=505000000
(slices[1001]) currentSum=8266064 | maxSum=505000000
(slices[1000]) currentSum=8250068 | maxSum=505000000
(slices[999]) currentSum=8234078 | maxSum=505000000
(slices[998]) currentSum=8218103 | maxSum=505000000
(slices[997]) currentSum=8202145 | maxSum=505000000
(slices[996]) currentSum=8186200 | maxSum=505000000
(slices[995]) currentSum=8170257 | maxSum=505000000
(slices[994]) currentSum=8154318 | maxSum=505000000
(slices[993]) currentSum=8138394 | maxSum=505000000
(slices[992]) currentSum=8122479 | maxSum=505000000
(slices[991]) currentSum=8106570 | maxSum=505000000
(slices[990]) currentSum=8090664 | maxSum=505000000
(slices[989]) currentSum=8074762 | maxSum=505000000
(slices[988]) currentSum=8058864 | maxSum=505000000
(slices[987]) currentSum=8042994 | maxSum=505000000
(slices[986]) currentSum=8027156 | maxSum=505000000
(slices[985]) currentSum=8011322 | maxSum=505000000
(slices[984]) currentSum=7995509 | maxSum=505000000
(slices[983]) currentSum=7979748 | maxSum=505000000
(slices[982]) currentSum=7964006 | maxSum=505000000
(slices[981]) currentSum=7948269 | maxSum=505000000
(slices[980]) currentSum=7932559 | maxSum=505000000
(slices[979]) currentSum=7916897 | maxSum=505000000
(slices[978]) currentSum=7901253 | maxSum=505000000
(slices[977]) currentSum=7885619 | maxSum=505000000
(slices[976]) currentSum=7870001 | maxSum=505000000
(slices[975]) currentSum=7854399 | maxSum=505000000
(slices[974]) currentSum=7838802 | maxSum=505000000
(slices[973]) currentSum=7823228 | maxSum=505000000
(slices[972]) currentSum=7807657 | maxSum=505000000
(slices[971]) currentSum=7792097 | maxSum=505000000
(slices[970]) currentSum=7776558 | maxSum=505000000
(slices[969]) currentSum=7761022 | maxSum=505000000
(slices[968]) currentSum=7745490 | maxSum=505000000
(slices[967]) currentSum=7730006 | maxSum=505000000
(slices[966]) currentSum=7714553 | maxSum=505000000
(slices[965]) currentSum=7699145 | maxSum=505000000
(slices[964]) currentSum=7683760 | maxSum=505000000
(slices[963]) currentSum=7668380 | maxSum=505000000
(slices[962]) currentSum=7653025 | maxSum=505000000
(slices[961]) currentSum=7637689 | maxSum=505000000
(slices[960]) currentSum=7622362 | maxSum=505000000
(slices[959]) currentSum=7607055 | maxSum=505000000
(slices[958]) currentSum=7591749 | maxSum=505000000
(slices[957]) currentSum=7576476 | maxSum=505000000
(slices[956]) currentSum=7561212 | maxSum=505000000
(slices[955]) currentSum=7545950 | maxSum=505000000
(slices[954]) currentSum=7530699 | maxSum=505000000
(slices[953]) currentSum=7515462 | maxSum=505000000
(slices[952]) currentSum=7500236 | maxSum=505000000
(slices[951]) currentSum=7485024 | maxSum=505000000
(slices[950]) currentSum=7469818 | maxSum=505000000
(slices[949]) currentSum=7454632 | maxSum=505000000
(slices[948]) currentSum=7439518 | maxSum=505000000
(slices[947]) currentSum=7424406 | maxSum=505000000
(slices[946]) currentSum=7409295 | maxSum=505000000
(slices[945]) currentSum=7394211 | maxSum=505000000
(slices[944]) currentSum=7379172 | maxSum=505000000
(slices[943]) currentSum=7364174 | maxSum=505000000
(slices[942]) currentSum=7349177 | maxSum=505000000
(slices[941]) currentSum=7334210 | maxSum=505000000
(slices[940]) currentSum=7319275 | maxSum=505000000
(slices[939]) currentSum=7304349 | maxSum=505000000
(slices[938]) currentSum=7289424 | maxSum=505000000
(slices[937]) currentSum=7274512 | maxSum=505000000
(slices[936]) currentSum=7259601 | maxSum=505000000
(slices[935]) currentSum=7244706 | maxSum=505000000
(slices[934]) currentSum=7229813 | maxSum=505000000
(slices[933]) currentSum=7214922 | maxSum=505000000
(slices[932]) currentSum=7200036 | maxSum=505000000
(slices[931]) currentSum=7185172 | maxSum=505000000
(slices[930]) currentSum=7170311 | maxSum=505000000
(slices[929]) currentSum=7155451 | maxSum=505000000
(slices[928]) currentSum=7140594 | maxSum=505000000
(slices[927]) currentSum=7125737 | maxSum=505000000
(slices[926]) currentSum=7110889 | maxSum=505000000
(slices[925]) currentSum=7096063 | maxSum=505000000
(slices[924]) currentSum=7081251 | maxSum=505000000
(slices[923]) currentSum=7066466 | maxSum=505000000
(slices[922]) currentSum=7051707 | maxSum=505000000
(slices[921]) currentSum=7036973 | maxSum=505000000
(slices[920]) currentSum=7022246 | maxSum=505000000
(slices[919]) currentSum=7007542 | maxSum=505000000
(slices[918]) currentSum=6992873 | maxSum=505000000
(slices[917]) currentSum=6978238 | maxSum=505000000
(slices[916]) currentSum=6963611 | maxSum=505000000
(slices[915]) currentSum=6948985 | maxSum=505000000
(slices[914]) currentSum=6934416 | maxSum=505000000
(slices[913]) currentSum=6919853 | maxSum=505000000
(slices[912]) currentSum=6905292 | maxSum=505000000
(slices[911]) currentSum=6890759 | maxSum=505000000
(slices[910]) currentSum=6876244 | maxSum=505000000
(slices[909]) currentSum=6861739 | maxSum=505000000
(slices[908]) currentSum=6847234 | maxSum=505000000
(slices[907]) currentSum=6832729 | maxSum=505000000
(slices[906]) currentSum=6818229 | maxSum=505000000
(slices[905]) currentSum=6803732 | maxSum=505000000
(slices[904]) currentSum=6789238 | maxSum=505000000
(slices[903]) currentSum=6774749 | maxSum=505000000
(slices[902]) currentSum=6760272 | maxSum=505000000
(slices[901]) currentSum=6745802 | maxSum=505000000
(slices[900]) currentSum=6731344 | maxSum=505000000
(slices[899]) currentSum=6716899 | maxSum=505000000
(slices[898]) currentSum=6702457 | maxSum=505000000
(slices[897]) currentSum=6688029 | maxSum=505000000
(slices[896]) currentSum=6673602 | maxSum=505000000
(slices[895]) currentSum=6659192 | maxSum=505000000
(slices[894]) currentSum=6644791 | maxSum=505000000
(slices[893]) currentSum=6630396 | maxSum=505000000
(slices[892]) currentSum=6616006 | maxSum=505000000
(slices[891]) currentSum=6601617 | maxSum=505000000
(slices[890]) currentSum=6587241 | maxSum=505000000
(slices[889]) currentSum=6572868 | maxSum=505000000
(slices[888]) currentSum=6558504 | maxSum=505000000
(slices[887]) currentSum=6544193 | maxSum=505000000
(slices[886]) currentSum=6529889 | maxSum=505000000
(slices[885]) currentSum=6515585 | maxSum=505000000
(slices[884]) currentSum=6501308 | maxSum=505000000
(slices[883]) currentSum=6487036 | maxSum=505000000
(slices[882]) currentSum=6472782 | maxSum=505000000
(slices[881]) currentSum=6458528 | maxSum=505000000
(slices[880]) currentSum=6444288 | maxSum=505000000
(slices[879]) currentSum=6430126 | maxSum=505000000
(slices[878]) currentSum=6415965 | maxSum=505000000
(slices[877]) currentSum=6401813 | maxSum=505000000
(slices[876]) currentSum=6387685 | maxSum=505000000
(slices[875]) currentSum=6373569 | maxSum=505000000
(slices[874]) currentSum=6359457 | maxSum=505000000
(slices[873]) currentSum=6345346 | maxSum=505000000
(slices[872]) currentSum=6331281 | maxSum=505000000
(slices[871]) currentSum=6317220 | maxSum=505000000
(slices[870]) currentSum=6303161 | maxSum=505000000
(slices[869]) currentSum=6289106 | maxSum=505000000
(slices[868]) currentSum=6275071 | maxSum=505000000
(slices[867]) currentSum=6261063 | maxSum=505000000
(slices[866]) currentSum=6247071 | maxSum=505000000
(slices[865]) currentSum=6233091 | maxSum=505000000
(slices[864]) currentSum=6219122 | maxSum=505000000
(slices[863]) currentSum=6205161 | maxSum=505000000
(slices[862]) currentSum=6191205 | maxSum=505000000
(slices[861]) currentSum=6177253 | maxSum=505000000
(slices[860]) currentSum=6163312 | maxSum=505000000
(slices[859]) currentSum=6149375 | maxSum=505000000
(slices[858]) currentSum=6135447 | maxSum=505000000
(slices[857]) currentSum=6121562 | maxSum=505000000
(slices[856]) currentSum=6107683 | maxSum=505000000
(slices[855]) currentSum=6093817 | maxSum=505000000
(slices[854]) currentSum=6079955 | maxSum=505000000
(slices[853]) currentSum=6066095 | maxSum=505000000
(slices[852]) currentSum=6052237 | maxSum=505000000
(slices[851]) currentSum=6038382 | maxSum=505000000
(slices[850]) currentSum=6024528 | maxSum=505000000
(slices[849]) currentSum=6010682 | maxSum=505000000
(slices[848]) currentSum=5996840 | maxSum=505000000
(slices[847]) currentSum=5983040 | maxSum=505000000
(slices[846]) currentSum=5969244 | maxSum=505000000
(slices[845]) currentSum=5955468 | maxSum=505000000
(slices[844]) currentSum=5941726 | maxSum=505000000
(slices[843]) currentSum=5927994 | maxSum=505000000
(slices[842]) currentSum=5914264 | maxSum=505000000
(slices[841]) currentSum=5900547 | maxSum=505000000
(slices[840]) currentSum=5886836 | maxSum=505000000
(slices[839]) currentSum=5873130 | maxSum=505000000
(slices[838]) currentSum=5859443 | maxSum=505000000
(slices[837]) currentSum=5845774 | maxSum=505000000
(slices[836]) currentSum=5832111 | maxSum=505000000
(slices[835]) currentSum=5818460 | maxSum=505000000
(slices[834]) currentSum=5804849 | maxSum=505000000
(slices[833]) currentSum=5791291 | maxSum=505000000
(slices[832]) currentSum=5777742 | maxSum=505000000
(slices[831]) currentSum=5764197 | maxSum=505000000
(slices[830]) currentSum=5750665 | maxSum=505000000
(slices[829]) currentSum=5737148 | maxSum=505000000
(slices[828]) currentSum=5723640 | maxSum=505000000
(slices[827]) currentSum=5710142 | maxSum=505000000
(slices[826]) currentSum=5696667 | maxSum=505000000
(slices[825]) currentSum=5683201 | maxSum=505000000
(slices[824]) currentSum=5669739 | maxSum=505000000
(slices[823]) currentSum=5656280 | maxSum=505000000
(slices[822]) currentSum=5642826 | maxSum=505000000
(slices[821]) currentSum=5629377 | maxSum=505000000
(slices[820]) currentSum=5615933 | maxSum=505000000
(slices[819]) currentSum=5602506 | maxSum=505000000
(slices[818]) currentSum=5589088 | maxSum=505000000
(slices[817]) currentSum=5575688 | maxSum=505000000
(slices[816]) currentSum=5562306 | maxSum=505000000
(slices[815]) currentSum=5548941 | maxSum=505000000
(slices[814]) currentSum=5535596 | maxSum=505000000
(slices[813]) currentSum=5522267 | maxSum=505000000
(slices[812]) currentSum=5508970 | maxSum=505000000
(slices[811]) currentSum=5495719 | maxSum=505000000
(slices[810]) currentSum=5482474 | maxSum=505000000
(slices[809]) currentSum=5469258 | maxSum=505000000
(slices[808]) currentSum=5456046 | maxSum=505000000
(slices[807]) currentSum=5442835 | maxSum=505000000
(slices[806]) currentSum=5429708 | maxSum=505000000
(slices[805]) currentSum=5416585 | maxSum=505000000
(slices[804]) currentSum=5403463 | maxSum=505000000
(slices[803]) currentSum=5390395 | maxSum=505000000
(slices[802]) currentSum=5377338 | maxSum=505000000
(slices[801]) currentSum=5364284 | maxSum=505000000
(slices[800]) currentSum=5351251 | maxSum=505000000
(slices[799]) currentSum=5338227 | maxSum=505000000
(slices[798]) currentSum=5325256 | maxSum=505000000
(slices[797]) currentSum=5312294 | maxSum=505000000
(slices[796]) currentSum=5299333 | maxSum=505000000
(slices[795]) currentSum=5286375 | maxSum=505000000
(slices[794]) currentSum=5273419 | maxSum=505000000
(slices[793]) currentSum=5260465 | maxSum=505000000
(slices[792]) currentSum=5247528 | maxSum=505000000
(slices[791]) currentSum=5234595 | maxSum=505000000
(slices[790]) currentSum=5221677 | maxSum=505000000
(slices[789]) currentSum=5208786 | maxSum=505000000
(slices[788]) currentSum=5195941 | maxSum=505000000
(slices[787]) currentSum=5183119 | maxSum=505000000
(slices[786]) currentSum=5170345 | maxSum=505000000
(slices[785]) currentSum=5157572 | maxSum=505000000
(slices[784]) currentSum=5144840 | maxSum=505000000
(slices[783]) currentSum=5132121 | maxSum=505000000
(slices[782]) currentSum=5119403 | maxSum=505000000
(slices[781]) currentSum=5106690 | maxSum=505000000
(slices[780]) currentSum=5093978 | maxSum=505000000
(slices[779]) currentSum=5081271 | maxSum=505000000
(slices[778]) currentSum=5068604 | maxSum=505000000
(slices[777]) currentSum=5055943 | maxSum=505000000
(slices[776]) currentSum=5043338 | maxSum=505000000
(slices[775]) currentSum=5030786 | maxSum=505000000
(slices[774]) currentSum=5018252 | maxSum=505000000
(slices[773]) currentSum=5005736 | maxSum=505000000
(slices[772]) currentSum=4993224 | maxSum=505000000
(slices[771]) currentSum=4980733 | maxSum=505000000
(slices[770]) currentSum=4968297 | maxSum=505000000
(slices[769]) currentSum=4955891 | maxSum=505000000
(slices[768]) currentSum=4943501 | maxSum=505000000
(slices[767]) currentSum=4931127 | maxSum=505000000
(slices[766]) currentSum=4918812 | maxSum=505000000
(slices[765]) currentSum=4906502 | maxSum=505000000
(slices[764]) currentSum=4894199 | maxSum=505000000
(slices[763]) currentSum=4881903 | maxSum=505000000
(slices[762]) currentSum=4869646 | maxSum=505000000
(slices[761]) currentSum=4857392 | maxSum=505000000
(slices[760]) currentSum=4845140 | maxSum=505000000
(slices[759]) currentSum=4832896 | maxSum=505000000
(slices[758]) currentSum=4820656 | maxSum=505000000
(slices[757]) currentSum=4808426 | maxSum=505000000
(slices[756]) currentSum=4796213 | maxSum=505000000
(slices[755]) currentSum=4784001 | maxSum=505000000
(slices[754]) currentSum=4771794 | maxSum=505000000
(slices[753]) currentSum=4759593 | maxSum=505000000
(slices[752]) currentSum=4747398 | maxSum=505000000
(slices[751]) currentSum=4735213 | maxSum=505000000
(slices[750]) currentSum=4723028 | maxSum=505000000
(slices[749]) currentSum=4710870 | maxSum=505000000
(slices[748]) currentSum=4698719 | maxSum=505000000
(slices[747]) currentSum=4686587 | maxSum=505000000
(slices[746]) currentSum=4674455 | maxSum=505000000
(slices[745]) currentSum=4662324 | maxSum=505000000
(slices[744]) currentSum=4650198 | maxSum=505000000
(slices[743]) currentSum=4638074 | maxSum=505000000
(slices[742]) currentSum=4625956 | maxSum=505000000
(slices[741]) currentSum=4613842 | maxSum=505000000
(slices[740]) currentSum=4601736 | maxSum=505000000
(slices[739]) currentSum=4589648 | maxSum=505000000
(slices[738]) currentSum=4577571 | maxSum=505000000
(slices[737]) currentSum=4565498 | maxSum=505000000
(slices[736]) currentSum=4553433 | maxSum=505000000
(slices[735]) currentSum=4541372 | maxSum=505000000
(slices[734]) currentSum=4529344 | maxSum=505000000
(slices[733]) currentSum=4517322 | maxSum=505000000
(slices[732]) currentSum=4505329 | maxSum=505000000
(slices[731]) currentSum=4493364 | maxSum=505000000
(slices[730]) currentSum=4481436 | maxSum=505000000
(slices[729]) currentSum=4469522 | maxSum=505000000
(slices[728]) currentSum=4457608 | maxSum=505000000
(slices[727]) currentSum=4445707 | maxSum=505000000
(slices[726]) currentSum=4433810 | maxSum=505000000
(slices[725]) currentSum=4421937 | maxSum=505000000
(slices[724]) currentSum=4410101 | maxSum=505000000
(slices[723]) currentSum=4398278 | maxSum=505000000
(slices[722]) currentSum=4386465 | maxSum=505000000
(slices[721]) currentSum=4374668 | maxSum=505000000
(slices[720]) currentSum=4362874 | maxSum=505000000
(slices[719]) currentSum=4351097 | maxSum=505000000
(slices[718]) currentSum=4339339 | maxSum=505000000
(slices[717]) currentSum=4327586 | maxSum=505000000
(slices[716]) currentSum=4315841 | maxSum=505000000
(slices[715]) currentSum=4304098 | maxSum=505000000
(slices[714]) currentSum=4292360 | maxSum=505000000
(slices[713]) currentSum=4280641 | maxSum=505000000
(slices[712]) currentSum=4268931 | maxSum=505000000
(slices[711]) currentSum=4257221 | maxSum=505000000
(slices[710]) currentSum=4245512 | maxSum=505000000
(slices[709]) currentSum=4233816 | maxSum=505000000
(slices[708]) currentSum=4222121 | maxSum=505000000
(slices[707]) currentSum=4210436 | maxSum=505000000
(slices[706]) currentSum=4198752 | maxSum=505000000
(slices[705]) currentSum=4187076 | maxSum=505000000
(slices[704]) currentSum=4175409 | maxSum=505000000
(slices[703]) currentSum=4163755 | maxSum=505000000
(slices[702]) currentSum=4152108 | maxSum=505000000
(slices[701]) currentSum=4140466 | maxSum=505000000
(slices[700]) currentSum=4128853 | maxSum=505000000
(slices[699]) currentSum=4117254 | maxSum=505000000
(slices[698]) currentSum=4105659 | maxSum=505000000
(slices[697]) currentSum=4094068 | maxSum=505000000
(slices[696]) currentSum=4082480 | maxSum=505000000
(slices[695]) currentSum=4070912 | maxSum=505000000
(slices[694]) currentSum=4059356 | maxSum=505000000
(slices[693]) currentSum=4047810 | maxSum=505000000
(slices[692]) currentSum=4036299 | maxSum=505000000
(slices[691]) currentSum=4024796 | maxSum=505000000
(slices[690]) currentSum=4013372 | maxSum=505000000
(slices[689]) currentSum=4001950 | maxSum=505000000
(slices[688]) currentSum=3990557 | maxSum=505000000
(slices[687]) currentSum=3979169 | maxSum=505000000
(slices[686]) currentSum=3967814 | maxSum=505000000
(slices[685]) currentSum=3956468 | maxSum=505000000
(slices[684]) currentSum=3945148 | maxSum=505000000
(slices[683]) currentSum=3933844 | maxSum=505000000
(slices[682]) currentSum=3922540 | maxSum=505000000
(slices[681]) currentSum=3911250 | maxSum=505000000
(slices[680]) currentSum=3899970 | maxSum=505000000
(slices[679]) currentSum=3888698 | maxSum=505000000
(slices[678]) currentSum=3877427 | maxSum=505000000
(slices[677]) currentSum=3866166 | maxSum=505000000
(slices[676]) currentSum=3854907 | maxSum=505000000
(slices[675]) currentSum=3843679 | maxSum=505000000
(slices[674]) currentSum=3832470 | maxSum=505000000
(slices[673]) currentSum=3821267 | maxSum=505000000
(slices[672]) currentSum=3810081 | maxSum=505000000
(slices[671]) currentSum=3798907 | maxSum=505000000
(slices[670]) currentSum=3787741 | maxSum=505000000
(slices[669]) currentSum=3776576 | maxSum=505000000
(slices[668]) currentSum=3765420 | maxSum=505000000
(slices[667]) currentSum=3754269 | maxSum=505000000
(slices[666]) currentSum=3743161 | maxSum=505000000
(slices[665]) currentSum=3732162 | maxSum=505000000
(slices[664]) currentSum=3721166 | maxSum=505000000
(slices[663]) currentSum=3710178 | maxSum=505000000
(slices[662]) currentSum=3699192 | maxSum=505000000
(slices[661]) currentSum=3688211 | maxSum=505000000
(slices[660]) currentSum=3677244 | maxSum=505000000
(slices[659]) currentSum=3666285 | maxSum=505000000
(slices[658]) currentSum=3655331 | maxSum=505000000
(slices[657]) currentSum=3644378 | maxSum=505000000
(slices[656]) currentSum=3633459 | maxSum=505000000
(slices[655]) currentSum=3622544 | maxSum=505000000
(slices[654]) currentSum=3611650 | maxSum=505000000
(slices[653]) currentSum=3600781 | maxSum=505000000
(slices[652]) currentSum=3589924 | maxSum=505000000
(slices[651]) currentSum=3579071 | maxSum=505000000
(slices[650]) currentSum=3568225 | maxSum=505000000
(slices[649]) currentSum=3557424 | maxSum=505000000
(slices[648]) currentSum=3546628 | maxSum=505000000
(slices[647]) currentSum=3535855 | maxSum=505000000
(slices[646]) currentSum=3525095 | maxSum=505000000
(slices[645]) currentSum=3514341 | maxSum=505000000
(slices[644]) currentSum=3503588 | maxSum=505000000
(slices[643]) currentSum=3492835 | maxSum=505000000
(slices[642]) currentSum=3482088 | maxSum=505000000
(slices[641]) currentSum=3471381 | maxSum=505000000
(slices[640]) currentSum=3460679 | maxSum=505000000
(slices[639]) currentSum=3450008 | maxSum=505000000
(slices[638]) currentSum=3439347 | maxSum=505000000
(slices[637]) currentSum=3428688 | maxSum=505000000
(slices[636]) currentSum=3418034 | maxSum=505000000
(slices[635]) currentSum=3407384 | maxSum=505000000
(slices[634]) currentSum=3396743 | maxSum=505000000
(slices[633]) currentSum=3386122 | maxSum=505000000
(slices[632]) currentSum=3375503 | maxSum=505000000
(slices[631]) currentSum=3364920 | maxSum=505000000
(slices[630]) currentSum=3354352 | maxSum=505000000
(slices[629]) currentSum=3343800 | maxSum=505000000
(slices[628]) currentSum=3333259 | maxSum=505000000
(slices[627]) currentSum=3322724 | maxSum=505000000
(slices[626]) currentSum=3312194 | maxSum=505000000
(slices[625]) currentSum=3301683 | maxSum=505000000
(slices[624]) currentSum=3291193 | maxSum=505000000
(slices[623]) currentSum=3280719 | maxSum=505000000
(slices[622]) currentSum=3270257 | maxSum=505000000
(slices[621]) currentSum=3259796 | maxSum=505000000
(slices[620]) currentSum=3249348 | maxSum=505000000
(slices[619]) currentSum=3238902 | maxSum=505000000
(slices[618]) currentSum=3228468 | maxSum=505000000
(slices[617]) currentSum=3218066 | maxSum=505000000
(slices[616]) currentSum=3207687 | maxSum=505000000
(slices[615]) currentSum=3197320 | maxSum=505000000
(slices[614]) currentSum=3186968 | maxSum=505000000
(slices[613]) currentSum=3176672 | maxSum=505000000
(slices[612]) currentSum=3166414 | maxSum=505000000
(slices[611]) currentSum=3156173 | maxSum=505000000
(slices[610]) currentSum=3145937 | maxSum=505000000
(slices[609]) currentSum=3135708 | maxSum=505000000
(slices[608]) currentSum=3125556 | maxSum=505000000
(slices[607]) currentSum=3115418 | maxSum=505000000
(slices[606]) currentSum=3105286 | maxSum=505000000
(slices[605]) currentSum=3095159 | maxSum=505000000
(slices[604]) currentSum=3085040 | maxSum=505000000
(slices[603]) currentSum=3074937 | maxSum=505000000
(slices[602]) currentSum=3064839 | maxSum=505000000
(slices[601]) currentSum=3054743 | maxSum=505000000
(slices[600]) currentSum=3044650 | maxSum=505000000
(slices[599]) currentSum=3034560 | maxSum=505000000
(slices[598]) currentSum=3024497 | maxSum=505000000
(slices[597]) currentSum=3014438 | maxSum=505000000
(slices[596]) currentSum=3004416 | maxSum=505000000
(slices[595]) currentSum=2994394 | maxSum=505000000
(slices[594]) currentSum=2984391 | maxSum=505000000
(slices[593]) currentSum=2974392 | maxSum=505000000
(slices[592]) currentSum=2964395 | maxSum=505000000
(slices[591]) currentSum=2954400 | maxSum=505000000
(slices[590]) currentSum=2944422 | maxSum=505000000
(slices[589]) currentSum=2934467 | maxSum=505000000
(slices[588]) currentSum=2924543 | maxSum=505000000
(slices[587]) currentSum=2914632 | maxSum=505000000
(slices[586]) currentSum=2904727 | maxSum=505000000
(slices[585]) currentSum=2894823 | maxSum=505000000
(slices[584]) currentSum=2884922 | maxSum=505000000
(slices[583]) currentSum=2875026 | maxSum=505000000
(slices[582]) currentSum=2865134 | maxSum=505000000
(slices[581]) currentSum=2855266 | maxSum=505000000
(slices[580]) currentSum=2845420 | maxSum=505000000
(slices[579]) currentSum=2835582 | maxSum=505000000
(slices[578]) currentSum=2825752 | maxSum=505000000
(slices[577]) currentSum=2815925 | maxSum=505000000
(slices[576]) currentSum=2806105 | maxSum=505000000
(slices[575]) currentSum=2796295 | maxSum=505000000
(slices[574]) currentSum=2786495 | maxSum=505000000
(slices[573]) currentSum=2776699 | maxSum=505000000
(slices[572]) currentSum=2766916 | maxSum=505000000
(slices[571]) currentSum=2757189 | maxSum=505000000
(slices[570]) currentSum=2747535 | maxSum=505000000
(slices[569]) currentSum=2737890 | maxSum=505000000
(slices[568]) currentSum=2728257 | maxSum=505000000
(slices[567]) currentSum=2718646 | maxSum=505000000
(slices[566]) currentSum=2709044 | maxSum=505000000
(slices[565]) currentSum=2699448 | maxSum=505000000
(slices[564]) currentSum=2689854 | maxSum=505000000
(slices[563]) currentSum=2680295 | maxSum=505000000
(slices[562]) currentSum=2670773 | maxSum=505000000
(slices[561]) currentSum=2661285 | maxSum=505000000
(slices[560]) currentSum=2651814 | maxSum=505000000
(slices[559]) currentSum=2642353 | maxSum=505000000
(slices[558]) currentSum=2632894 | maxSum=505000000
(slices[557]) currentSum=2623478 | maxSum=505000000
(slices[556]) currentSum=2614101 | maxSum=505000000
(slices[555]) currentSum=2604762 | maxSum=505000000
(slices[554]) currentSum=2595436 | maxSum=505000000
(slices[553]) currentSum=2586113 | maxSum=505000000
(slices[552]) currentSum=2576809 | maxSum=505000000
(slices[551]) currentSum=2567515 | maxSum=505000000
(slices[550]) currentSum=2558228 | maxSum=505000000
(slices[549]) currentSum=2548944 | maxSum=505000000
(slices[548]) currentSum=2539698 | maxSum=505000000
(slices[547]) currentSum=2530468 | maxSum=505000000
(slices[546]) currentSum=2521264 | maxSum=505000000
(slices[545]) currentSum=2512140 | maxSum=505000000
(slices[544]) currentSum=2503028 | maxSum=505000000
(slices[543]) currentSum=2493946 | maxSum=505000000
(slices[542]) currentSum=2484879 | maxSum=505000000
(slices[541]) currentSum=2475865 | maxSum=505000000
(slices[540]) currentSum=2466854 | maxSum=505000000
(slices[539]) currentSum=2457852 | maxSum=505000000
(slices[538]) currentSum=2448867 | maxSum=505000000
(slices[537]) currentSum=2439895 | maxSum=505000000
(slices[536]) currentSum=2430936 | maxSum=505000000
(slices[535]) currentSum=2421989 | maxSum=505000000
(slices[534]) currentSum=2413048 | maxSum=505000000
